Index,C2,C4,VDD,RL,EFFICIENCY,POWER OUT,PAE,THD
45151,4.240909090909091e-10,5.809090909090909e-10,10,100,39.40018946710079,17.1353,38.20421518312088,1.064194
45152,4.240909090909091e-10,5.809090909090909e-10,9,100,40.34363400173751,14.8139,38.936284188424075,0.759265
45153,4.240909090909091e-10,5.809090909090909e-10,8,100,41.25570199801377,12.2548,39.52657341480247,0.41941
45154,4.240909090909091e-10,5.809090909090909e-10,7,100,41.962662595527625,9.51025,39.70707213328862,0.39768
45155,4.240909090909091e-10,5.809090909090909e-10,6,100,42.685867216656845,6.95404,39.56439672952269,0.498938
45156,4.240909090909091e-10,5.867171717171718e-10,10,100,41.3011000336768,18.2733,40.12719662056635,0.0
45157,4.240909090909091e-10,5.867171717171718e-10,9,100,42.21277213430713,15.7037,40.82589586923037,0.0
45158,4.240909090909091e-10,5.867171717171718e-10,8,100,43.02862573148163,12.9045,41.31750387622748,0.0
45159,4.240909090909091e-10,5.867171717171718e-10,7,100,43.70935549664362,10.008,41.48013469189883,0.0
45160,4.240909090909091e-10,5.867171717171718e-10,6,100,44.38432451430719,7.32439,41.31078886451503,0.0
45161,4.240909090909091e-10,5.925252525252525e-10,10,100,43.28037173216244,19.4576,42.12770174232769,0.0
45162,4.240909090909091e-10,5.925252525252525e-10,9,100,44.13605998926485,16.6099,42.76745125340788,0.0
45163,4.240909090909091e-10,5.925252525252525e-10,8,100,44.89784454130002,13.5873,43.20563928532484,0.0
45164,4.240909090909091e-10,5.925252525252525e-10,7,100,45.5356486784379,10.5349,43.334187720170306,0.0
45165,4.240909090909091e-10,5.925252525252525e-10,6,100,46.172679794930765,7.70936,43.14266206698289,0.0
45166,4.240909090909091e-10,5.983333333333333e-10,10,100,45.314882627974896,20.6533,44.1807566485948,0.0
45167,4.240909090909091e-10,5.983333333333333e-10,9,100,46.093375666724576,17.5082,44.74024199535596,0.0
45168,4.240909090909091e-10,5.983333333333333e-10,8,100,46.79642321168795,14.2504,45.117588721886,0.0
45169,4.240909090909091e-10,5.983333333333333e-10,7,100,47.370227223006275,11.0429,45.192523989893566,0.0
45170,4.240909090909091e-10,5.983333333333333e-10,6,100,47.937678697219575,8.09816,44.957757901154906,0.0
45171,4.240909090909091e-10,5.983333333333333e-10,5,100,48.42752747864675,5.6528,44.164066582710085,0.0
45172,4.240909090909091e-10,6.041414141414142e-10,10,100,47.35492137955,21.8041,46.235287985405265,0.0
45173,4.240909090909091e-10,6.041414141414142e-10,9,100,48.12411604311488,18.4081,46.784569413327134,0.0
45174,4.240909090909091e-10,6.041414141414142e-10,8,100,48.7224816435366,14.9102,47.05810347588253,0.0
45175,4.240909090909091e-10,6.041414141414142e-10,7,100,49.30499752090136,11.5352,47.14365521722033,0.0
45176,4.240909090909091e-10,6.041414141414142e-10,6,100,49.76063642136456,8.46309,46.81542957266163,0.0
45177,4.240909090909091e-10,6.041414141414142e-10,5,100,50.21656754460493,5.91049,46.01249787595583,0.0
45178,4.240909090909091e-10,6.09949494949495e-10,10,100,49.43270276381098,22.9563,48.326956577913194,0.0
45179,4.240909090909091e-10,6.09949494949495e-10,9,100,50.14211718160285,19.2641,48.81326687316172,0.0
45180,4.240909090909091e-10,6.09949494949495e-10,8,100,50.73914618741575,15.5448,49.08374922886603,0.0
45181,4.240909090909091e-10,6.09949494949495e-10,7,100,51.21660376713354,11.9832,49.066452680032995,0.0
45182,4.240909090909091e-10,6.09949494949495e-10,6,100,51.69371018267572,8.81202,48.7717961352997,0.0
45183,4.240909090909091e-10,6.09949494949495e-10,5,100,52.06650992066848,6.15624,47.90748321182699,0.0
45184,4.240909090909091e-10,6.157575757575757e-10,10,100,51.31708282339884,23.8588,50.21699872453643,0.0
45185,4.240909090909091e-10,6.157575757575757e-10,9,100,52.07932861362463,19.9944,50.75491896791535,0.0
45186,4.240909090909091e-10,6.157575757575757e-10,8,100,52.71119598699829,16.1194,51.06207857268987,0.0
45187,4.240909090909091e-10,6.157575757575757e-10,7,100,53.209254454617586,12.4076,51.06444239552287,0.0
45188,4.240909090909091e-10,6.157575757575757e-10,6,100,53.53460236090862,9.10645,50.62707520105347,0.0
45189,4.240909090909091e-10,6.157575757575757e-10,5,100,53.88775259061861,6.34954,49.74234696042571,0.0
45190,4.240909090909091e-10,6.215656565656566e-10,10,100,53.12266862151063,24.5661,52.0209691614714,0.0
45191,4.240909090909091e-10,6.215656565656566e-10,9,100,53.851243488489345,20.51,52.52316837506302,0.0
45192,4.240909090909091e-10,6.215656565656566e-10,8,100,54.466183479213704,16.5026,52.81115423713151,0.0
45193,4.240909090909091e-10,6.215656565656566e-10,7,100,55.00539933480195,12.7343,52.86090449656602,0.0
45194,4.240909090909091e-10,6.215656565656566e-10,6,100,55.308908088518315,9.33996,52.40044057819967,0.0
45195,4.240909090909091e-10,6.215656565656566e-10,5,100,55.41048703882788,6.47466,51.26148276835916,0.0
45196,4.240909090909091e-10,6.273737373737374e-10,10,100,54.911649835467855,25.181,53.806706892904735,0.0
45197,4.240909090909091e-10,6.273737373737374e-10,9,100,55.626483693314285,20.9486,54.2916748540869,0.0
45198,4.240909090909091e-10,6.273737373737374e-10,8,100,56.198408018867916,16.775,54.52910926779588,0.0
45199,4.240909090909091e-10,6.273737373737374e-10,7,100,56.63059194672041,12.9248,54.46945186872891,0.0
45200,4.240909090909091e-10,6.273737373737374e-10,6,100,56.84857769367097,9.46273,53.91490793307501,0.0
45201,4.240909090909091e-10,6.273737373737374e-10,5,100,56.728964654363466,6.52905,52.542400861919155,0.0
45202,4.240909090909091e-10,6.331818181818182e-10,10,100,56.77257783367534,25.7299,55.66218088744732,0.0
45203,4.240909090909091e-10,6.331818181818182e-10,9,100,57.434784367121885,21.3017,56.089235207678925,0.0
45204,4.240909090909091e-10,6.331818181818182e-10,8,100,57.98274094035642,17.0195,56.29949203991457,0.0
45205,4.240909090909091e-10,6.331818181818182e-10,7,100,58.24532646798123,13.0766,56.06794827824273,0.0
45206,4.240909090909091e-10,6.331818181818182e-10,6,100,58.30979635217513,9.54613,55.34923708418338,0.0
45207,4.240909090909091e-10,6.331818181818182e-10,5,100,58.02367418382411,6.56358,53.79345644851882,0.0
45208,4.240909090909091e-10,6.38989898989899e-10,10,100,58.66022077697117,26.0757,57.53607366131184,0.0
45209,4.240909090909091e-10,6.38989898989899e-10,9,100,59.2803264498578,21.573,57.921781185166864,0.0
45210,4.240909090909091e-10,6.38989898989899e-10,8,100,59.853206551915605,17.2473,58.15562187673514,0.0
45211,4.240909090909091e-10,6.38989898989899e-10,7,100,59.90850053662707,13.1734,57.703336183217225,0.0
45212,4.240909090909091e-10,6.38989898989899e-10,6,100,59.86588296825772,9.61482,56.87336712202533,0.0
45213,4.240909090909091e-10,6.38989898989899e-10,5,100,59.30972220968339,6.56956,55.018778155948965,0.0
45214,4.240909090909091e-10,6.447979797979798e-10,10,100,60.492622737577584,26.0428,59.34040398409335,0.0
45215,4.240909090909091e-10,6.447979797979798e-10,9,100,61.14550645172254,21.5895,59.75740900182394,0.0
45216,4.240909090909091e-10,6.447979797979798e-10,8,100,61.61686883154269,17.3372,59.897196228467045,0.0
45217,4.240909090909091e-10,6.447979797979798e-10,7,100,61.59161505124342,13.2454,59.3620147685211,0.0
45218,4.240909090909091e-10,6.447979797979798e-10,6,100,61.312690102854816,9.61524,58.27561008270471,0.0
45219,4.240909090909091e-10,6.447979797979798e-10,5,100,60.56479235711244,6.54233,56.1958675084705,0.0
45220,4.240909090909091e-10,6.506060606060607e-10,10,100,62.16842405037324,25.7593,60.98187268159296,0.0
45221,4.240909090909091e-10,6.506060606060607e-10,9,100,62.733941281400675,21.3121,61.30470207993595,0.0
45222,4.240909090909091e-10,6.506060606060607e-10,8,100,63.188769779748334,17.1591,61.424384926699396,0.0
45223,4.240909090909091e-10,6.506060606060607e-10,7,100,63.26720841300191,13.2355,60.9986567877629,0.0
45224,4.240909090909091e-10,6.506060606060607e-10,6,100,62.73050760822553,9.57255,59.63966107026304,0.0
45225,4.240909090909091e-10,6.506060606060607e-10,5,100,61.8284789644013,6.4957,57.3725585379783,0.0
45226,4.240909090909091e-10,6.564141414141414e-10,10,100,63.72503869238609,25.3221,62.50042907654172,0.0
45227,4.240909090909091e-10,6.564141414141414e-10,9,100,64.2410633376441,20.9131,62.76480074706412,0.0
45228,4.240909090909091e-10,6.564141414141414e-10,8,100,64.55788668335236,16.7917,62.731383336601255,0.0
45229,4.240909090909091e-10,6.564141414141414e-10,7,100,64.67843456505769,13.0296,62.345397414768776,0.0
45230,4.240909090909091e-10,6.564141414141414e-10,6,100,64.113928325386,9.49258,60.96406813546042,0.0
45231,4.240909090909091e-10,6.564141414141414e-10,5,100,63.02109613515662,6.41977,58.46278971600224,0.0
45232,4.240909090909091e-10,6.622222222222222e-10,10,100,65.14038216829,24.7254,63.87375484428473,0.0
45233,4.240909090909091e-10,6.622222222222222e-10,9,100,65.46842885677434,20.3542,63.93952737366557,0.0
45234,4.240909090909091e-10,6.622222222222222e-10,8,100,65.74130714745654,16.3354,63.84698164842242,0.0
45235,4.240909090909091e-10,6.622222222222222e-10,7,100,65.79344931238028,12.6732,63.37592474340803,0.0
45236,4.240909090909091e-10,6.622222222222222e-10,6,100,65.39196994336342,9.32908,62.15525991140021,0.0
45237,4.240909090909091e-10,6.622222222222222e-10,5,100,64.13697324722216,6.31306,59.46559464558386,0.0
45238,4.240909090909091e-10,6.680303030303031e-10,10,100,66.27168782822575,23.9262,64.95516740898314,0.0
45239,4.240909090909091e-10,6.680303030303031e-10,9,100,66.53868012611467,19.6691,64.94656364595879,0.0
45240,4.240909090909091e-10,6.680303030303031e-10,8,100,66.71642359070209,15.7773,64.74570687956428,0.0
45241,4.240909090909091e-10,6.680303030303031e-10,7,100,66.7110025729362,12.238,64.19517792507958,0.0
45242,4.240909090909091e-10,6.680303030303031e-10,6,100,66.34779292032802,9.04546,62.98975310634178,0.0
45243,4.240909090909091e-10,6.680303030303031e-10,5,100,65.16748259941608,6.17385,60.355094354758684,0.0
45244,4.240909090909091e-10,6.738383838383838e-10,10,100,67.27056019070321,23.1404,65.90406407162999,0.0
45245,4.240909090909091e-10,6.738383838383838e-10,9,100,67.38409887947995,18.9069,65.7232949847461,0.0
45246,4.240909090909091e-10,6.738383838383838e-10,8,100,67.44978263292833,15.1273,65.39100211793557,0.0
45247,4.240909090909091e-10,6.738383838383838e-10,7,100,67.38177703490543,11.7311,64.75245119156342,0.0
45248,4.240909090909091e-10,6.738383838383838e-10,6,100,67.0444838485853,8.69634,63.53970395497648,0.0
45249,4.240909090909091e-10,6.738383838383838e-10,5,100,66.02890754380448,6.00455,61.06167705100828,0.0
45250,4.240909090909091e-10,6.796464646464647e-10,10,100,68.07297849032537,22.3084,66.64860106251507,0.0
45251,4.240909090909091e-10,6.796464646464647e-10,9,100,68.0553580383674,18.1848,66.32508252060208,0.0
45252,4.240909090909091e-10,6.796464646464647e-10,8,100,67.9949214708925,14.4598,65.84093858741653,0.0
45253,4.240909090909091e-10,6.796464646464647e-10,7,100,67.86606969520483,11.1865,65.11110706658901,0.0
45254,4.240909090909091e-10,6.796464646464647e-10,6,100,67.51857632960994,8.30519,63.85174706924865,0.0
45255,4.240909090909091e-10,6.796464646464647e-10,5,100,66.78044748166533,5.80857,61.63282176037968,0.0
45256,4.240909090909091e-10,6.854545454545455e-10,10,100,68.67909251268343,21.3752,67.19073491564198,0.0
45257,4.240909090909091e-10,6.854545454545455e-10,9,100,68.57579228713249,17.4212,66.76904697236294,0.0
45258,4.240909090909091e-10,6.854545454545455e-10,8,100,68.43047199054733,13.8415,66.1824927943205,0.0
45259,4.240909090909091e-10,6.854545454545455e-10,7,100,68.12769418983751,10.6363,65.23917680290539,0.0
45260,4.240909090909091e-10,6.854545454545455e-10,6,100,67.76550953772126,7.88655,63.91514005842927,0.0
45261,4.240909090909091e-10,6.912626262626262e-10,10,100,69.12568491523007,20.3618,67.56630183119343,0.0
45262,4.240909090909091e-10,6.912626262626262e-10,9,100,68.9117148835819,16.5978,67.01832215099478,0.0
45263,4.240909090909091e-10,6.912626262626262e-10,8,100,68.66919716542485,13.1884,66.31570835741472,0.0
45264,4.240909090909091e-10,6.912626262626262e-10,7,100,68.31329282520585,10.1297,65.28892051010567,0.0
45265,4.240909090909091e-10,6.912626262626262e-10,6,100,67.87587309372644,7.47293,63.83187552794354,0.0
45266,4.240909090909091e-10,6.970707070707071e-10,10,100,69.60610750618544,19.3837,67.97308574855376,0.0
45267,4.240909090909091e-10,6.970707070707071e-10,9,100,69.17810323413107,15.7623,67.19106784697017,0.0
45268,4.240909090909091e-10,6.970707070707071e-10,8,100,68.76930348094658,12.5134,66.29725986744485,0.0
45269,4.240909090909091e-10,6.970707070707071e-10,7,100,68.43471530918721,9.63814,65.2681255635948,0.0
45270,4.240909090909091e-10,6.970707070707071e-10,6,100,67.94323799688267,7.1053,63.713589030092656,0.0
45271,4.240909090909091e-10,7.028787878787879e-10,10,100,70.12270915126801,18.5037,68.42170943928208,0.0
45272,4.240909090909091e-10,7.028787878787879e-10,9,100,69.52276599794787,14.9743,67.44142868418243,0.0
45273,4.240909090909091e-10,7.028787878787879e-10,8,100,68.78255813953488,11.8306,66.18106976744185,0.0
45274,4.240909090909091e-10,7.028787878787879e-10,7,100,68.46526353606875,9.14737,65.14493361076599,0.0
45275,4.240909090909091e-10,7.028787878787879e-10,6,100,68.12199217237624,6.79164,63.71411921178115,0.0
45276,4.240909090909091e-10,7.086868686868686e-10,10,100,70.62826472420568,17.6856,68.8602498362646,0.0
45277,4.240909090909091e-10,7.086868686868686e-10,9,100,70.00430958490863,14.2946,67.83636799937315,0.0
45278,4.240909090909091e-10,7.086868686868686e-10,8,100,68.89568325407713,11.1992,66.16242702380147,0.0
45279,4.240909090909091e-10,7.086868686868686e-10,7,100,68.39610794758998,8.66011,64.91025691652779,0.0
45280,4.240909090909091e-10,7.086868686868686e-10,6,100,68.22817831822103,6.48618,63.634464477310495,0.0
45281,4.240909090909091e-10,7.144949494949495e-10,10,100,70.9928481278923,16.875,69.15336137989061,0.0
45282,4.240909090909091e-10,7.144949494949495e-10,9,100,70.35633329374647,13.6257,68.09782255107994,0.0
45283,4.240909090909091e-10,7.144949494949495e-10,8,100,69.20356743545075,10.646,66.34356717543358,0.0
45284,4.240909090909091e-10,7.144949494949495e-10,7,100,68.34782899020082,8.18848,64.68130978415104,0.0
45285,4.240909090909091e-10,7.144949494949495e-10,6,100,68.33404536939217,6.19006,63.54545384295245,0.0
45286,4.240909090909091e-10,7.203030303030303e-10,10,100,71.21108033240998,16.067,69.2951135734072,0.0
45287,4.240909090909091e-10,7.203030303030303e-10,9,100,70.58551324277977,12.9655,68.22963769496693,0.0
45288,4.240909090909091e-10,7.203030303030303e-10,8,100,69.56259509547242,10.1496,66.58392389620714,0.0
45289,4.240909090909091e-10,7.203030303030303e-10,7,100,68.46901140013412,7.75973,64.61917199025872,0.0
45290,4.240909090909091e-10,7.261111111111112e-10,10,100,71.35835546614263,15.2876,69.36243506023703,0.0
45291,4.240909090909091e-10,7.261111111111112e-10,9,100,70.78066445868048,12.3525,68.33050458978444,0.0
45292,4.240909090909091e-10,7.261111111111112e-10,8,100,69.90738403167987,9.69175,66.80918513816658,0.0
45293,4.240909090909091e-10,7.261111111111112e-10,7,100,68.79662563548669,7.38862,64.77722117730312,0.0
45294,4.240909090909091e-10,7.319191919191919e-10,10,100,71.42463664756659,14.5217,69.34467206059563,0.0
45295,4.240909090909091e-10,7.319191919191919e-10,9,100,70.91141576747468,11.7569,68.35958431093447,0.0
45296,4.240909090909091e-10,7.319191919191919e-10,8,100,70.14719613752477,9.24042,66.9240941630165,0.0
45297,4.240909090909091e-10,7.319191919191919e-10,7,100,69.16692814559147,7.05392,64.98583111076248,0.0
45298,4.240909090909091e-10,7.377272727272727e-10,10,100,71.47436561367168,13.8017,69.30410668047644,0.0
45299,4.240909090909091e-10,7.377272727272727e-10,9,100,70.94089264173704,11.1739,68.28095359024825,0.0
45300,4.240909090909091e-10,7.377272727272727e-10,8,100,70.26951487322819,8.7995,66.91274905170692,0.0
45301,4.240909090909091e-10,7.377272727272727e-10,7,100,69.41158015538181,6.72576,65.05848490352622,0.0
45302,4.240909090909091e-10,7.435353535353536e-10,10,100,71.46504373955503,13.1282,69.2125845803779,0.0
45303,4.240909090909091e-10,7.435353535353536e-10,9,100,70.97365666317734,10.6447,68.21380041471919,0.0
45304,4.240909090909091e-10,7.435353535353536e-10,8,100,70.32804357130269,8.38036,66.84034205822374,0.0
45305,4.240909090909091e-10,7.435353535353536e-10,7,100,69.57879567857562,6.41202,65.05053453536875,0.0
45306,4.240909090909091e-10,7.493434343434343e-10,10,100,71.30265961102329,12.4503,68.96114241861957,0.0
45307,4.240909090909091e-10,7.493434343434343e-10,9,100,70.92040533153934,10.1202,68.05332940896159,0.0
45308,4.240909090909091e-10,7.493434343434343e-10,8,100,70.33602422684496,7.98968,66.72103914853909,0.0
45309,4.240909090909091e-10,7.551515151515151e-10,10,100,70.96791685494803,11.7789,68.53040518150324,0.0
45310,4.240909090909091e-10,7.551515151515151e-10,9,100,70.64510185430854,9.58541,67.66436720615546,0.0
45311,4.240909090909091e-10,7.551515151515151e-10,8,100,70.15637288919733,7.58215,66.40101781170485,0.0
45312,4.240909090909091e-10,7.60959595959596e-10,10,100,70.40518041204356,11.0791,67.85080896277374,0.0
45313,4.240909090909091e-10,7.60959595959596e-10,9,100,70.08606226309576,9.02316,66.96666252407879,0.0
45314,4.240909090909091e-10,7.60959595959596e-10,8,100,69.68012713021098,7.14723,65.75364621924113,0.0
45315,4.240909090909091e-10,7.667676767676768e-10,10,100,69.80318688181141,10.3953,67.11370976947819,0.0
45316,4.240909090909091e-10,7.667676767676768e-10,9,100,69.43816167418959,8.46104,66.15288469429626,0.0
45317,4.240909090909091e-10,7.667676767676768e-10,8,100,68.98128988022806,6.70047,64.84737673290466,0.0
45318,4.240909090909091e-10,7.725757575757575e-10,10,100,69.17765819999147,9.74478,66.33865517584087,0.0
45319,4.240909090909091e-10,7.725757575757575e-10,9,100,68.7654803127739,7.92364,65.29397623820805,0.0
45320,4.240909090909091e-10,7.783838383838384e-10,10,100,68.54850435838436,9.14581,65.55465781248829,0.0
45321,4.240909090909091e-10,7.783838383838384e-10,9,100,68.10640852881593,7.42966,64.44502195455088,0.0
45322,4.240909090909091e-10,7.841919191919192e-10,10,100,67.89677745402287,8.59838,64.74560759323748,0.0
45323,4.240909090909091e-10,7.841919191919192e-10,9,100,67.42198677545338,6.9744,63.56280692935308,0.0
45324,4.240909090909091e-10,7.9e-10,10,100,67.2579640837879,8.10102,63.94563583982996,0.0
45325,4.240909090909091e-10,7.9e-10,9,100,66.74664712945437,6.55946,62.68674318741476,0.0
45326,4.298989898989899e-10,2.15e-10,10,100,7.756642057975373,1.1862,4.340155760591655,16.63741
45327,4.298989898989899e-10,2.2080808080808082e-10,10,100,7.878077677571394,1.21684,4.495257641186334,15.920587
45328,4.298989898989899e-10,2.2661616161616163e-10,10,100,8.002345657649343,1.24863,4.653316926547588,15.254642
45329,4.298989898989899e-10,2.3242424242424244e-10,10,100,8.138987715860303,1.28338,4.824730630442089,14.636962
45330,4.298989898989899e-10,2.3823232323232323e-10,10,100,8.277824131289876,1.31951,4.998325000156835,14.060318
45331,4.298989898989899e-10,2.4404040404040407e-10,10,100,8.415652292661125,1.35577,5.170874172103215,13.528129
45332,4.298989898989899e-10,2.4984848484848486e-10,10,100,8.559919436052365,1.394,5.34993736644315,13.026208
45333,4.298989898989899e-10,2.5565656565656564e-10,10,100,8.709798872911001,1.43426,5.534930042751653,12.55849
45334,4.298989898989899e-10,2.614646464646465e-10,10,100,8.869124091973344,1.47733,5.730131476256228,12.119282
45335,4.298989898989899e-10,2.6727272727272727e-10,10,100,9.028806437829369,1.52139,5.925788111854911,11.707863
45336,4.298989898989899e-10,2.730808080808081e-10,10,100,9.18551027353055,1.56556,6.11759701475023,11.328226
45337,4.298989898989899e-10,2.788888888888889e-10,10,100,9.363935072235325,1.61585,6.333429917536407,10.95585
45338,4.298989898989899e-10,2.8469696969696973e-10,10,100,9.548401865682319,1.66844,6.555355252239103,10.607816
45339,4.298989898989899e-10,2.905050505050505e-10,10,100,9.731187049953089,1.7217,6.775035890711371,10.279459
45340,4.298989898989899e-10,2.963131313131313e-10,10,100,9.918073042235916,1.77716,6.998437360478617,9.971394
45341,4.298989898989899e-10,3.0212121212121214e-10,10,100,10.115830115830116,1.83662,7.235025528891435,9.674715
45342,4.298989898989899e-10,3.0792929292929293e-10,10,100,10.318769056845788,1.89854,7.4758273592443025,9.392462
45343,4.298989898989899e-10,3.1373737373737376e-10,10,100,10.53292594677173,1.96497,7.728712712068826,9.124159
45344,4.298989898989899e-10,3.1954545454545455e-10,10,100,10.750224665644657,2.03362,7.98377121107998,8.869353
45345,4.298989898989899e-10,3.253535353535354e-10,10,100,10.978545782372835,2.10675,8.251421335403888,8.624565
45346,4.298989898989899e-10,3.311616161616162e-10,10,100,11.20946407565507,2.18218,8.521238178894864,8.393971
45347,4.298989898989899e-10,3.3696969696969696e-10,10,100,11.45676263725143,2.2642,8.808404594444163,8.171168
45348,4.298989898989899e-10,3.427777777777778e-10,10,100,11.708711537790538,2.34899,9.100783076378608,7.954521
45349,4.298989898989899e-10,3.485858585858586e-10,10,100,11.967813338961172,2.43843,9.39916760327658,7.749695
45350,4.298989898989899e-10,3.5439393939393937e-10,10,100,12.2396907839111,2.53331,9.711486894552483,7.555681
45351,4.298989898989899e-10,3.602020202020202e-10,10,100,12.5142897902896,2.63163,10.02567406914261,7.367501
45352,4.298989898989899e-10,3.6601010101010105e-10,10,100,12.803706839689944,2.73701,10.35499398878218,7.185708
45353,4.298989898989899e-10,3.7181818181818184e-10,10,100,13.099121071280656,2.84657,10.690594082186736,7.008626
45354,4.298989898989899e-10,3.776262626262626e-10,10,100,13.403471618882131,2.96206,11.035299920359108,6.838382
45355,4.298989898989899e-10,3.8343434343434346e-10,10,100,13.714998687798301,3.08331,11.38710394861507,6.673659
45356,4.298989898989899e-10,3.8924242424242425e-10,10,100,14.043703192316768,3.21407,11.75639905270425,6.505619
45357,4.298989898989899e-10,3.9505050505050503e-10,10,100,14.386376704628349,3.35263,12.140318054256314,6.343406
45358,4.298989898989899e-10,4.0085858585858587e-10,10,100,14.74874805733034,3.50181,12.543871693249828,6.187764
45359,4.298989898989899e-10,4.066666666666667e-10,10,100,15.112242957426226,3.65544,12.948149128101665,6.036806
45360,4.298989898989899e-10,4.124747474747475e-10,10,100,15.498580697485808,3.82195,13.375624493106244,5.886475
45361,4.298989898989899e-10,4.182828282828283e-10,10,100,15.897645936058533,3.99794,13.816068872276125,5.742975
45362,4.298989898989899e-10,4.240909090909091e-10,10,100,16.31403786349501,4.18628,14.27407387200611,5.599066
45363,4.298989898989899e-10,4.298989898989899e-10,10,100,16.742183562187837,4.38451,14.74321837149272,5.459904
45364,4.298989898989899e-10,4.357070707070707e-10,10,100,17.185097332021357,4.59325,15.226604210549946,5.322237
45365,4.298989898989899e-10,4.4151515151515153e-10,10,100,17.627740036148865,4.80816,15.70824274731358,5.190533
45366,4.298989898989899e-10,4.4732323232323237e-10,10,100,18.110465950849793,5.04659,16.231644034221404,5.052778
45367,4.298989898989899e-10,4.531313131313131e-10,10,100,18.627369795047596,5.30867,16.790219408897762,4.920205
45368,4.298989898989899e-10,4.5893939393939394e-10,10,100,19.14637159880289,5.57864,17.349297108810852,4.788661
45369,4.298989898989899e-10,4.647474747474748e-10,10,100,19.68398230623108,5.865,17.926543338322855,4.657601
45370,4.298989898989899e-10,4.705555555555556e-10,10,100,20.250045107848766,6.17272,18.53266956450422,4.529068
45371,4.298989898989899e-10,4.763636363636364e-10,10,100,20.853653848618034,6.50976,19.17676285542215,4.399399
45372,4.298989898989899e-10,4.821717171717172e-10,10,100,21.461114467164755,6.85659,19.822860880969298,4.268949
45373,4.298989898989899e-10,4.87979797979798e-10,10,100,22.099623135160908,7.2304,20.500032093112818,4.138951
45374,4.298989898989899e-10,4.937878787878788e-10,10,100,22.79004197907312,7.63847,21.228769538767242,4.010863
45375,4.298989898989899e-10,4.995959595959596e-10,10,100,23.512102196978315,8.05969,21.985953458249828,3.874588
45376,4.298989898989899e-10,4.995959595959596e-10,9,100,24.46988508601305,7.09519,22.676330201823724,3.790608
45377,4.298989898989899e-10,5.054040404040404e-10,10,100,24.384941539252218,8.54046,22.89139006666952,3.730809
45378,4.298989898989899e-10,5.054040404040404e-10,9,100,25.310260520502183,7.51573,23.55926706719112,3.636655
45379,4.298989898989899e-10,5.112121212121213e-10,10,100,25.322619951316394,9.04015,23.85770828489716,3.582331
45380,4.298989898989899e-10,5.112121212121213e-10,9,100,26.30015176804838,7.98875,24.588866612017,3.475841
45381,4.298989898989899e-10,5.17020202020202e-10,10,100,26.345772959449597,9.60393,24.9118271546687,3.427235
45382,4.298989898989899e-10,5.17020202020202e-10,9,100,27.31336792972487,8.47908,25.639398654155272,3.307126
45383,4.298989898989899e-10,5.17020202020202e-10,8,100,28.342320284468215,7.03805,26.263177393958674,3.29652
45384,4.298989898989899e-10,5.228282828282829e-10,10,100,27.41440384145408,10.208,26.01095448209926,3.256491
45385,4.298989898989899e-10,5.228282828282829e-10,9,100,28.41274942576541,9.01761,26.7753569076719,3.130258
45386,4.298989898989899e-10,5.228282828282829e-10,8,100,29.465754716239896,7.50039,27.437979775757626,3.118459
45387,4.298989898989899e-10,5.286363636363637e-10,10,100,28.587798096179217,10.8776,27.214857896756357,3.076798
45388,4.298989898989899e-10,5.286363636363637e-10,9,100,29.577722227530657,9.59593,27.975840779703535,2.951475
45389,4.298989898989899e-10,5.286363636363637e-10,8,100,30.698917930614172,8.00901,28.721552077703542,2.919563
45390,4.298989898989899e-10,5.286363636363637e-10,7,100,31.725077582989513,6.20533,29.102077230223365,3.001499
45391,4.298989898989899e-10,5.344444444444444e-10,10,100,29.900890567204957,11.6002,28.55433748759521,2.888013
45392,4.298989898989899e-10,5.344444444444444e-10,9,100,30.841922842357604,10.2154,29.274094403081964,2.756829
45393,4.298989898989899e-10,5.344444444444444e-10,8,100,31.941784613543195,8.5397,30.012919297405666,2.710419
45394,4.298989898989899e-10,5.344444444444444e-10,7,100,33.01597975631868,6.62809,30.461594787650565,2.784562
45395,4.298989898989899e-10,5.402525252525253e-10,10,100,31.29154170381778,12.3534,29.968932378211882,2.681362
45396,4.298989898989899e-10,5.402525252525253e-10,9,100,32.265036451554565,10.8829,30.72566313960693,2.541774
45397,4.298989898989899e-10,5.402525252525253e-10,8,100,33.28355806586138,9.09846,31.398530154154557,2.491692
45398,4.298989898989899e-10,5.402525252525253e-10,7,100,34.3167296561695,7.07333,31.8309714291259,2.554217
45399,4.298989898989899e-10,5.460606060606061e-10,10,100,32.79525461868183,13.1751,31.49614923158875,2.447991
45400,4.298989898989899e-10,5.460606060606061e-10,9,100,33.77235340629586,11.5749,32.258729098160956,2.299945
45401,4.298989898989899e-10,5.460606060606061e-10,8,100,34.78446434660875,9.69043,32.935394942297684,2.235468
45402,4.298989898989899e-10,5.460606060606061e-10,7,100,35.8291395373082,7.56088,33.40138655900221,2.303366
45403,4.298989898989899e-10,5.518686868686868e-10,10,100,34.40224890637386,14.0613,33.12621228580097,2.196753
45404,4.298989898989899e-10,5.518686868686868e-10,9,100,35.38501743160893,12.3217,33.89585546984934,2.034716
45405,4.298989898989899e-10,5.518686868686868e-10,8,100,36.37737181184362,10.3048,34.560105904156735,1.950535
45406,4.298989898989899e-10,5.518686868686868e-10,7,100,37.34009392986384,8.03809,34.96129922375468,1.995955
45407,4.298989898989899e-10,5.518686868686868e-10,6,100,38.12368457286729,5.81451,34.774864441340966,2.12717
