Index,C2,C4,VDD,RL,EFFICIENCY,POWER OUT,PAE,THD
49,2.15e-10,4.937878787878788e-10,10,25,6.837240243284339,1.07919,3.523213380638621,14.946802
50,2.15e-10,4.995959595959596e-10,10,25,6.778424181105349,1.07194,3.470437586948273,14.82741
51,2.15e-10,5.054040404040404e-10,10,25,6.72079827822344,1.06485,3.419039263826914,14.709628
52,2.15e-10,5.112121212121213e-10,10,25,6.662214858539596,1.05754,3.3665245027939292,14.592185
53,2.15e-10,5.17020202020202e-10,10,25,6.606745388010715,1.05075,3.3171677921555314,14.488795
54,2.15e-10,5.228282828282829e-10,10,25,6.553346886529628,1.04442,3.270838039304268,14.380245
55,2.15e-10,5.286363636363637e-10,10,25,6.497281655559453,1.03733,3.2201608458185103,14.276171
56,2.15e-10,5.344444444444444e-10,10,25,6.448669961820375,1.032,3.179188042466241,14.166152
57,2.15e-10,5.402525252525253e-10,10,25,6.392878086516027,1.02474,3.128245598712366,14.073338
58,2.15e-10,5.460606060606061e-10,10,25,6.339367445683647,1.01802,3.0805544658035826,13.978356
59,2.15e-10,5.518686868686868e-10,10,25,6.285858140069742,1.01125,3.03296928709511,13.886191
60,2.15e-10,5.576767676767677e-10,10,25,6.235597058914777,1.00496,2.9885645146278663,13.794252
61,2.15e-10,5.634848484848485e-10,10,25,6.183842475595857,0.998369,2.9421919131856695,13.703839
62,2.15e-10,5.692929292929294e-10,10,25,6.132373308930823,0.991801,2.896520169168749,13.618297
63,2.15e-10,5.751010101010101e-10,10,25,6.083823429583505,0.985841,2.8540510852057785,13.530936
64,2.15e-10,5.809090909090909e-10,10,25,6.0344135041892555,0.979506,2.8100418925579107,13.449666
65,2.15e-10,5.867171717171718e-10,10,25,5.986883290184912,0.973569,2.76838829888634,13.367314
66,2.15e-10,5.925252525252525e-10,10,25,5.940285773909627,0.967827,2.7279071480303942,13.287298
67,2.15e-10,5.983333333333333e-10,10,25,5.893153908375616,0.961692,2.6859634286834813,13.207141
68,2.15e-10,6.041414141414142e-10,10,25,5.848910171730515,0.956367,2.648038064484564,13.130517
69,2.15e-10,6.09949494949495e-10,10,25,5.8019269399144,0.950257,2.6062289737030095,13.056099
70,2.15e-10,6.157575757575757e-10,10,25,5.755358187847459,0.944155,2.5644994148054225,12.988904
71,2.15e-10,6.215656565656566e-10,10,25,5.712015381245588,0.938804,2.527087541677821,12.915365
72,2.15e-10,6.273737373737374e-10,10,25,5.668104155151575,0.933191,2.488590188230006,12.840245
73,2.15e-10,6.331818181818182e-10,10,25,5.629026782574958,0.928553,2.455594757453412,12.765689
74,2.15e-10,6.38989898989899e-10,10,25,5.586413513857029,0.923004,2.4179200232413165,12.701783
75,2.15e-10,6.447979797979798e-10,10,25,5.542702121360426,0.917356,2.379693910227362,12.637784
76,2.15e-10,6.506060606060607e-10,10,25,5.501547352609386,0.911975,2.343572604921366,12.573456
77,2.15e-10,6.564141414141414e-10,10,25,5.458587793155784,0.906333,2.3055987183656756,12.509106
78,2.15e-10,6.622222222222222e-10,10,25,5.4201474053768095,0.901609,2.2728021449526286,12.446704
79,2.15e-10,6.680303030303031e-10,10,25,5.377926381251951,0.895898,2.2352510384901674,12.390008
80,2.15e-10,6.738383838383838e-10,10,25,5.337758227006035,0.890653,2.2001390395483615,12.330557
81,2.15e-10,6.796464646464647e-10,10,25,5.297969221195729,0.885439,2.1650112488631463,12.272618
82,2.15e-10,6.854545454545455e-10,10,25,5.260035248080772,0.880451,2.132186277145503,12.216557
83,2.15e-10,6.912626262626262e-10,10,25,5.217614354911833,0.87466,2.0941026987043356,12.162656
84,2.15e-10,6.970707070707071e-10,10,25,5.17964827861384,0.869751,2.0612981413436406,12.107727
85,2.15e-10,7.028787878787879e-10,10,25,5.141089373847892,0.864577,2.027270024380092,12.055937
86,2.15e-10,7.086868686868686e-10,10,25,5.103214890016921,0.85956,1.9942173538753822,12.003294
87,2.15e-10,7.144949494949495e-10,10,25,5.063827138538147,0.854217,1.9592921927796554,11.953437
88,2.15e-10,7.203030303030303e-10,10,25,5.024264344614073,0.848754,1.9239275207037196,11.911221
89,2.15e-10,7.261111111111112e-10,10,25,4.98865321994433,0.844135,1.8935943880716972,11.858843
90,2.15e-10,7.319191919191919e-10,10,25,4.95130356784572,0.839038,1.8604905050218934,11.809816
91,2.15e-10,7.377272727272727e-10,10,25,4.916393162493887,0.834366,1.8304234846297531,11.760468
92,2.15e-10,7.435353535353536e-10,10,25,4.878193019930446,0.829005,1.7961998575976368,11.717351
93,2.15e-10,7.493434343434343e-10,10,25,4.843730904817861,0.824403,1.7663454759106936,11.672633
94,2.15e-10,7.551515151515151e-10,10,25,4.8090474961280325,0.819731,1.736319050077439,11.629773
95,2.15e-10,7.60959595959596e-10,10,25,4.772465228548329,0.814593,1.703695675099305,11.585968
96,2.15e-10,7.667676767676768e-10,10,25,4.737714700238686,0.809846,1.6734099312023207,11.551776
97,2.15e-10,7.725757575757575e-10,10,25,4.703144441004492,0.805136,1.6431296037758996,11.506998
98,2.15e-10,7.783838383838384e-10,10,25,4.670533886293243,0.800721,1.6149229180884386,11.463493
99,2.15e-10,7.841919191919192e-10,10,25,4.634688883710091,0.795498,1.5823992076439057,11.432434
100,2.15e-10,7.9e-10,10,25,4.603579759294054,0.791406,1.5561075207520176,11.383142
101,2.2080808080808082e-10,2.15e-10,10,25,11.63465883416177,1.64784,7.952496610935382,29.245775
102,2.2080808080808082e-10,2.2080808080808082e-10,10,25,11.4885034004027,1.63185,7.815631996170147,28.499362
103,2.2080808080808082e-10,2.2661616161616163e-10,10,25,11.349099968419944,1.61719,7.687196041966385,27.798517
104,2.2080808080808082e-10,2.3242424242424244e-10,10,25,11.210965384992232,1.60189,7.559005080973644,27.121916
105,2.2080808080808082e-10,2.3823232323232323e-10,10,25,11.083621140763999,1.58856,7.4427489970347125,26.47146
106,2.2080808080808082e-10,2.4404040404040407e-10,10,25,10.9578775987309,1.57491,7.326758231053965,25.857539
107,2.2080808080808082e-10,2.4984848484848486e-10,10,25,10.825803317371086,1.55989,7.202769102644179,25.29788
108,2.2080808080808082e-10,2.5565656565656564e-10,10,25,10.710450570131739,1.54796,7.098313129635779,24.731502
109,2.2080808080808082e-10,2.614646464646465e-10,10,25,10.591234982783249,1.53485,6.9886348737553226,24.219871
110,2.2080808080808082e-10,2.6727272727272727e-10,10,25,10.475364712358932,1.52228,6.882287365813378,23.711569
111,2.2080808080808082e-10,2.730808080808081e-10,10,25,10.358390708338195,1.509,6.774003116440941,23.255385
112,2.2080808080808082e-10,2.788888888888889e-10,10,25,10.250063320167301,1.49736,6.675396863426957,22.796095
113,2.2080808080808082e-10,2.8469696969696973e-10,10,25,10.146163298743856,1.48621,6.580912069907155,22.364585
114,2.2080808080808082e-10,2.905050505050505e-10,10,25,10.044453218603637,1.47549,6.488842446356606,21.948063
115,2.2080808080808082e-10,2.963131313131313e-10,10,25,9.938676970927588,1.4635,6.3913400745655435,21.56479
116,2.2080808080808082e-10,3.0212121212121214e-10,10,25,9.836896149990517,1.45228,6.2984366956568865,21.187443
117,2.2080808080808082e-10,3.0792929292929293e-10,10,25,9.746145586417876,1.44318,6.218670016275316,20.812221
118,2.2080808080808082e-10,3.1373737373737376e-10,10,25,9.65202340945672,1.4332,6.133998262474156,20.468552
119,2.2080808080808082e-10,3.1954545454545455e-10,10,25,9.555549584167462,1.42242,6.0456072229910385,20.13956
120,2.2080808080808082e-10,3.253535353535354e-10,10,25,9.468219089983387,1.41334,5.968152098183183,19.815315
121,2.2080808080808082e-10,3.311616161616162e-10,10,25,9.37768541473161,1.40338,5.886074934347249,19.510107
122,2.2080808080808082e-10,3.3696969696969696e-10,10,25,9.293886390138264,1.39478,5.812253873063467,19.212288
123,2.2080808080808082e-10,3.427777777777778e-10,10,25,9.207970807383232,1.38533,5.73477391009578,18.933925
124,2.2080808080808082e-10,3.485858585858586e-10,10,25,9.121699576962351,1.37568,5.6567294813478854,18.662368
125,2.2080808080808082e-10,3.5439393939393937e-10,10,25,9.036520680943374,1.36634,5.58009814684991,18.406684
126,2.2080808080808082e-10,3.602020202020202e-10,10,25,8.953817526773165,1.35696,5.5053282393385725,18.155041
127,2.2080808080808082e-10,3.6601010101010105e-10,10,25,8.871176869360326,1.34786,5.431231365631809,17.921411
128,2.2080808080808082e-10,3.7181818181818184e-10,10,25,8.789987461350103,1.33897,5.358690728620289,17.68527
129,2.2080808080808082e-10,3.776262626262626e-10,10,25,8.710771729449364,1.3301,5.28761722638445,17.467253
130,2.2080808080808082e-10,3.8343434343434346e-10,10,25,8.632710927597968,1.32134,5.217578497602278,17.250256
131,2.2080808080808082e-10,3.8924242424242425e-10,10,25,8.552719924383169,1.31203,5.145392914181415,17.045178
132,2.2080808080808082e-10,3.9505050505050503e-10,10,25,8.480265296833343,1.30418,5.08093504129007,16.843644
133,2.2080808080808082e-10,4.0085858585858587e-10,10,25,8.414629401465534,1.29762,5.024628752999157,16.640034
134,2.2080808080808082e-10,4.066666666666667e-10,10,25,8.346019776623745,1.29052,4.964449934358164,16.443802
135,2.2080808080808082e-10,4.124747474747475e-10,10,25,8.282155963598605,1.28414,4.90996394688131,16.252536
136,2.2080808080808082e-10,4.182828282828283e-10,10,25,8.21098762492519,1.27593,4.846125629854627,16.080399
137,2.2080808080808082e-10,4.240909090909091e-10,10,25,8.144227312413332,1.26861,4.787177083868317,15.906223
138,2.2080808080808082e-10,4.298989898989899e-10,10,25,8.07271748947864,1.26024,4.7230111907552965,15.74381
139,2.2080808080808082e-10,4.357070707070707e-10,10,25,8.007693192419266,1.25322,4.666247076714675,15.583486
140,2.2080808080808082e-10,4.4151515151515153e-10,10,25,7.9436213886834794,1.2461,4.610296555065405,15.425734
141,2.2080808080808082e-10,4.4732323232323237e-10,10,25,7.875848382110666,1.23817,4.549395398540815,15.281084
142,2.2080808080808082e-10,4.531313131313131e-10,10,25,7.811869375943953,1.23101,4.4929497023771745,15.131034
143,2.2080808080808082e-10,4.5893939393939394e-10,10,25,7.745598480050665,1.22303,4.43350854971501,14.993347
144,2.2080808080808082e-10,4.647474747474748e-10,10,25,7.6799312441149885,1.21528,4.374934435449726,14.857262
145,2.2080808080808082e-10,4.705555555555556e-10,10,25,7.616074469292769,1.20762,4.317282829429497,14.726372
146,2.2080808080808082e-10,4.763636363636364e-10,10,25,7.557472349099695,1.20123,4.266574811571226,14.595141
147,2.2080808080808082e-10,4.821717171717172e-10,10,25,7.496986590326955,1.19418,4.212991562452915,14.470173
148,2.2080808080808082e-10,4.87979797979798e-10,10,25,7.438070363341414,1.18754,4.161884539982587,14.347837
149,2.2080808080808082e-10,4.937878787878788e-10,10,25,7.379224561995662,1.18058,4.109571402676468,14.229641
150,2.2080808080808082e-10,4.995959595959596e-10,10,25,7.321326115698355,1.17396,4.058753461221841,14.115283
151,2.2080808080808082e-10,5.054040404040404e-10,10,25,7.261557995369333,1.1667,4.0054086688077275,14.00353
152,2.2080808080808082e-10,5.112121212121213e-10,10,25,7.201108225968765,1.15922,3.9510429996645504,13.899418
153,2.2080808080808082e-10,5.17020202020202e-10,10,25,7.14744424195088,1.15304,3.9039994545071353,13.791529
154,2.2080808080808082e-10,5.228282828282829e-10,10,25,7.095706917663355,1.14739,3.85997081050327,13.681841
155,2.2080808080808082e-10,5.286363636363637e-10,10,25,7.033986726346657,1.13933,3.8036919277666303,13.589635
156,2.2080808080808082e-10,5.344444444444444e-10,10,25,6.979490749582606,1.13289,3.7561561635564975,13.491833
157,2.2080808080808082e-10,5.402525252525253e-10,10,25,6.927701954998156,1.12686,3.7107401942702567,13.391935
158,2.2080808080808082e-10,5.460606060606061e-10,10,25,6.875080517026667,1.1207,3.665128919262127,13.300251
159,2.2080808080808082e-10,5.518686868686868e-10,10,25,6.817059951127797,1.11311,3.6123662598065946,13.214704
160,2.2080808080808082e-10,5.576767676767677e-10,10,25,6.764815550597511,1.10669,3.5662642501298936,13.126653
161,2.2080808080808082e-10,5.634848484848485e-10,10,25,6.718584200319555,1.1017,3.527400017075461,13.03593
162,2.2080808080808082e-10,5.692929292929294e-10,10,25,6.668411410625491,1.09564,3.483259587469492,12.949834
163,2.2080808080808082e-10,5.751010101010101e-10,10,25,6.621317120870711,1.09018,3.4427229162997195,12.864183
164,2.2080808080808082e-10,5.809090909090909e-10,10,25,6.571645047884592,1.08419,3.3993514365377617,12.782438
165,2.2080808080808082e-10,5.867171717171718e-10,10,25,6.525875834704345,1.07891,3.360084196264395,12.701542
166,2.2080808080808082e-10,5.925252525252525e-10,10,25,6.4781624460475085,1.07314,3.3185355105490326,12.62421
167,2.2080808080808082e-10,5.983333333333333e-10,10,25,6.429302970058437,1.0672,3.2760286764262903,12.549705
168,2.2080808080808082e-10,6.041414141414142e-10,10,25,6.384933615547429,1.06184,3.2376791899172592,12.472269
169,2.2080808080808082e-10,6.09949494949495e-10,10,25,6.338952940540994,1.05619,3.1977685618086773,12.401669
170,2.2080808080808082e-10,6.157575757575757e-10,10,25,6.289933207535868,1.05001,3.1545691436786774,12.33416
171,2.2080808080808082e-10,6.215656565656566e-10,10,25,6.244827421245247,1.04431,3.1145741143827594,12.26699
172,2.2080808080808082e-10,6.273737373737374e-10,10,25,6.201367672331487,1.03925,3.0776386767233146,12.195298
173,2.2080808080808082e-10,6.331818181818182e-10,10,25,6.157804766187587,1.03384,3.039793675658612,12.12979
174,2.2080808080808082e-10,6.38989898989899e-10,10,25,6.113776192599197,1.02849,3.0021102689849894,12.063046
175,2.2080808080808082e-10,6.447979797979798e-10,10,25,6.066990302785723,1.0223,2.9602497299735315,12.002255
176,2.2080808080808082e-10,6.506060606060607e-10,10,25,6.023481186617383,1.01686,2.9220630745900875,11.94347
177,2.2080808080808082e-10,6.564141414141414e-10,10,25,5.9787571262981105,1.01096,2.8822948454096,11.887794
178,2.2080808080808082e-10,6.622222222222222e-10,10,25,5.937498155286506,1.00583,2.8466969298064377,11.828001
179,2.2080808080808082e-10,6.680303030303031e-10,10,25,5.894246181406751,1.00023,2.8086047991702805,11.771239
180,2.2080808080808082e-10,6.738383838383838e-10,10,25,5.853292004376008,0.995165,2.773412226940677,11.710588
181,2.2080808080808082e-10,6.796464646464647e-10,10,25,5.810125838975438,0.989447,2.7353388491870088,11.6591
182,2.2080808080808082e-10,6.854545454545455e-10,10,25,5.771696133988901,0.984888,2.703090113161549,11.600004
183,2.2080808080808082e-10,6.912626262626262e-10,10,25,5.729280636573735,0.97922,2.6652839130561974,11.549031
184,2.2080808080808082e-10,6.970707070707071e-10,10,25,5.690996373320251,0.974475,2.6323562906249447,11.496216
185,2.2080808080808082e-10,7.028787878787879e-10,10,25,5.649590092243821,0.968916,2.5959405721216076,11.446266
186,2.2080808080808082e-10,7.086868686868686e-10,10,25,5.6089036869739335,0.963576,2.5601941860600483,11.399069
187,2.2080808080808082e-10,7.144949494949495e-10,10,25,5.568170723202455,0.958104,2.5241648650533506,11.351734
188,2.2080808080808082e-10,7.203030303030303e-10,10,25,5.529793640387774,0.953165,2.490813313298795,11.302835
189,2.2080808080808082e-10,7.261111111111112e-10,10,25,5.492689000202682,0.948505,2.459484031618265,11.250229
190,2.2080808080808082e-10,7.319191919191919e-10,10,25,5.4561992739380765,0.943857,2.428174208615626,11.206265
191,2.2080808080808082e-10,7.377272727272727e-10,10,25,5.4194691491265035,0.939026,2.3964644570003872,11.159895
192,2.2080808080808082e-10,7.435353535353536e-10,10,25,5.38187118667504,0.934126,2.363832251150839,11.114064
193,2.2080808080808082e-10,7.493434343434343e-10,10,25,5.345196118470627,0.929257,2.3317879309055565,11.07059
194,2.2080808080808082e-10,7.551515151515151e-10,10,25,5.310650955531055,0.924818,2.302703509739067,11.027757
195,2.2080808080808082e-10,7.60959595959596e-10,10,25,5.275411170539036,0.920248,2.2723155680144003,10.985049
196,2.2080808080808082e-10,7.667676767676768e-10,10,25,5.240021062512161,0.915526,2.2413603635572743,10.948716
197,2.2080808080808082e-10,7.725757575757575e-10,10,25,5.205937471432489,0.911164,2.2125194259073035,10.900556
198,2.2080808080808082e-10,7.783838383838384e-10,10,25,5.170895318061514,0.90652,2.1824005202153876,10.861704
199,2.2080808080808082e-10,7.841919191919192e-10,10,25,5.136178283006618,0.901841,2.152472292779607,10.826936
200,2.2080808080808082e-10,7.9e-10,10,25,5.1022583836523046,0.897375,2.1231592353790694,10.789649
201,2.2661616161616163e-10,2.15e-10,10,25,12.055923483499546,1.71299,8.384813529738821,28.165341
202,2.2661616161616163e-10,2.2080808080808082e-10,10,25,11.926326935618466,1.70073,8.267806427634762,27.431303
203,2.2661616161616163e-10,2.2661616161616163e-10,10,25,11.799689744808116,1.68863,8.155043743186962,26.718442
204,2.2661616161616163e-10,2.3242424242424244e-10,10,25,11.662380922515139,1.67354,8.025191813183367,26.078885
205,2.2661616161616163e-10,2.3823232323232323e-10,10,25,11.539060057660912,1.66099,7.913765674389523,25.459624
206,2.2661616161616163e-10,2.4404040404040407e-10,10,25,11.412369491267087,1.64725,7.796333631243116,24.871606
207,2.2661616161616163e-10,2.4984848484848486e-10,10,25,11.296613446770897,1.63584,7.6915847190762925,24.311685
208,2.2661616161616163e-10,2.5565656565656564e-10,10,25,11.181189107308844,1.6239,7.586828243880607,23.772232
209,2.2661616161616163e-10,2.614646464646465e-10,10,25,11.069913654646038,1.61282,7.486451054950787,23.259964
210,2.2661616161616163e-10,2.6727272727272727e-10,10,25,10.961309483077175,1.60182,7.388472224123064,22.777885
211,2.2661616161616163e-10,2.730808080808081e-10,10,25,10.857421595180755,1.59147,7.295008152600303,22.310449
212,2.2661616161616163e-10,2.788888888888889e-10,10,25,10.751695566696826,1.58051,7.198903408820348,21.873401
213,2.2661616161616163e-10,2.8469696969696973e-10,10,25,10.641074361097163,1.56809,7.097006012404826,21.46935
214,2.2661616161616163e-10,2.905050505050505e-10,10,25,10.53836210688738,1.55718,7.003343191462004,21.0704
215,2.2661616161616163e-10,2.963131313131313e-10,10,25,10.444242056263914,1.54815,6.920333265870606,20.682889
216,2.2661616161616163e-10,3.0212121212121214e-10,10,25,10.351497867875542,1.53904,6.8381132380042775,20.315298
217,2.2661616161616163e-10,3.0792929292929293e-10,10,25,10.255020592141449,1.52888,6.7511905879827765,19.970588
218,2.2661616161616163e-10,3.1373737373737376e-10,10,25,10.169174189234369,1.5208,6.675914409896356,19.622772
219,2.2661616161616163e-10,3.1954545454545455e-10,10,25,10.0766127687948,1.51124,6.593258876479413,19.301298
220,2.2661616161616163e-10,3.253535353535354e-10,10,25,9.997607098939811,1.50409,6.524816378078367,18.983931
221,2.2661616161616163e-10,3.311616161616162e-10,10,25,9.905590951582214,1.49409,6.4415943460648535,18.696969
222,2.2661616161616163e-10,3.3696969696969696e-10,10,25,9.819630401004993,1.48517,6.364448411517737,18.413441
223,2.2661616161616163e-10,3.427777777777778e-10,10,25,9.740496063926578,1.47738,6.2955549402006925,18.139136
224,2.2661616161616163e-10,3.485858585858586e-10,10,25,9.654346968301986,1.46804,6.2175522819939495,17.878546
225,2.2661616161616163e-10,3.5439393939393937e-10,10,25,9.571022019383353,1.4596,6.144476793746968,17.625954
226,2.2661616161616163e-10,3.602020202020202e-10,10,25,9.492865457303914,1.45163,6.075517597666724,17.380218
227,2.2661616161616163e-10,3.6601010101010105e-10,10,25,9.416571559004792,1.44389,6.008530342061498,17.144153
228,2.2661616161616163e-10,3.7181818181818184e-10,10,25,9.339507296896542,1.43608,5.940922452589683,16.916782
229,2.2661616161616163e-10,3.776262626262626e-10,10,25,9.263962847895602,1.42829,5.87384629354573,16.701546
230,2.2661616161616163e-10,3.8343434343434346e-10,10,25,9.186774656816448,1.42011,5.805391313348256,16.493599
231,2.2661616161616163e-10,3.8924242424242425e-10,10,25,9.110396985184039,1.41182,5.737126374477311,16.295158
232,2.2661616161616163e-10,3.9505050505050503e-10,10,25,9.042110342608975,1.40537,5.678494450699694,16.09142
233,2.2661616161616163e-10,4.0085858585858587e-10,10,25,8.973064189102482,1.39847,5.618760105741345,15.901241
234,2.2661616161616163e-10,4.066666666666667e-10,10,25,8.908412626298174,1.39218,5.5631218925369685,15.712522
235,2.2661616161616163e-10,4.124747474747475e-10,10,25,8.842705734467422,1.38582,5.506671175798723,15.532093
236,2.2661616161616163e-10,4.182828282828283e-10,10,25,8.774181642315328,1.37881,5.4467876597261125,15.357911
237,2.2661616161616163e-10,4.240909090909091e-10,10,25,8.705390871516821,1.37116,5.385951100586005,15.19936
238,2.2661616161616163e-10,4.298989898989899e-10,10,25,8.636357879271474,1.36375,5.324834713884033,15.039815
239,2.2661616161616163e-10,4.357070707070707e-10,10,25,8.569641683933897,1.35654,5.266361752665892,14.88292
240,2.2661616161616163e-10,4.4151515151515153e-10,10,25,8.506454641104314,1.35017,5.211569841799866,14.730678
241,2.2661616161616163e-10,4.4732323232323237e-10,10,25,8.441300508462858,1.34307,5.154795200713984,14.585921
242,2.2661616161616163e-10,4.531313131313131e-10,10,25,8.37477346410229,1.3355,5.0955746329961675,14.449442
243,2.2661616161616163e-10,4.5893939393939394e-10,10,25,8.31674994840493,1.32984,5.0461666426931995,14.307704
244,2.2661616161616163e-10,4.647474747474748e-10,10,25,8.252140058399261,1.32262,4.989249794105168,14.176152
245,2.2661616161616163e-10,4.705555555555556e-10,10,25,8.189429259699596,1.31564,4.933601409266048,14.052168
246,2.2661616161616163e-10,4.763636363636364e-10,10,25,8.130510368806656,1.3095,4.882838693654539,13.924449
247,2.2661616161616163e-10,4.821717171717172e-10,10,25,8.06580537224649,1.3017,4.824890789106794,13.807302
248,2.2661616161616163e-10,4.87979797979798e-10,10,25,8.005427492288387,1.29503,4.77201441561733,13.690805
249,2.2661616161616163e-10,4.937878787878788e-10,10,25,7.943184972702879,1.28763,4.716535578791524,13.579826
250,2.2661616161616163e-10,4.995959595959596e-10,10,25,7.883694595226666,1.28099,4.664334158019768,13.468384
251,2.2661616161616163e-10,5.054040404040404e-10,10,25,7.82623379653794,1.27451,4.613517878305936,13.362158
252,2.2661616161616163e-10,5.112121212121213e-10,10,25,7.774701547847284,1.26929,4.569990015864362,13.251754
253,2.2661616161616163e-10,5.17020202020202e-10,10,25,7.719928625553029,1.26332,4.523153919483757,13.147771
254,2.2661616161616163e-10,5.228282828282829e-10,10,25,7.664650578609143,1.25711,4.474739961222822,13.047178
255,2.2661616161616163e-10,5.286363636363637e-10,10,25,7.608285679523057,1.25065,4.425228129942816,12.951005
256,2.2661616161616163e-10,5.344444444444444e-10,10,25,7.556220524057225,1.24491,4.3804240286975045,12.855806
257,2.2661616161616163e-10,5.402525252525253e-10,10,25,7.503618251733429,1.23911,4.335150028764343,12.760396
258,2.2661616161616163e-10,5.460606060606061e-10,10,25,7.451807192523545,1.23352,4.290969172310052,12.669409
259,2.2661616161616163e-10,5.518686868686868e-10,10,25,7.39962024171916,1.22756,4.2453961843334636,12.580893
